sha256,pkgName,numDownloads
73986B206763F62CCE03B5A9879F028CFA2F4B912F97B9C3AAC74B82B5237815,com.posteitaliane.spim,1000000.0
0D1689849AC63F01169F1FC4E30C2EE1FA11C788DF24C70B4A2088B672ED7016,com.futterhaus.app,100000.0
72712681B795831FA6F6058384CB81213BAAE9D1EFD94467A974021115842EE4,eu.guess.www.twa,100000.0
B0C21A535392B14EE3BC217AC33776C74A9926E7267DDA767AB218F284269436,it.iliad.it,100000.0
7B4723171F87E340E40BF74F64CC254F63727B09652405251D8954A6F105A25A,pl.yes.mobile,100000.0
D82936055FC7795CDA484318DC08CA68E0ECCF274A01FE32E3B255033EDC3F36,com.point4more.android.mpr.user.prod,100000.0
B667068A7BFEA59E50B4911F03FC1C372BAEFA8C583A5DB71BD18E9B4E4CAE8F,com.kpnwe.q8.prd,100000.0
B8EEDB8752C6F95D26C01C9CB02B87FC4045228EF6581EC4B5831E7C6ECFF00F,com.lydia.app,100000.0
76B0EF9DE49956CDE16B2D7D45B13A13151C5F7049FC414E45751FE4A79394DD,it.parkingmycar.parkingmyapp,50000.0
84A8126C805FDB5D3230D460FE6C80A4C6E0BB0CF24CDCD89C9A3084413D02E1,es.atib.app,50000.0
F45EF6EC4535465994C7A07E09749251B507345E55540FB890D4B852F8A268A3,com.ailandsapp.ailands,50000.0
ACAF8F63CF3C443C5FEC1414F308E70135B56A1FEAF9E08C3817C4343C3AB672,com.balcia.app,10000.0
D3780BF227F769A75D02AE8E9D302CAED53DF93CB55AE8EEEA966DC130737923,com.biotechusa.biotechusalifestyle,10000.0
1952A8DE53604C052F718E2DBA1D3FA31641AFD7E6C4115DFC098FA7CACD7E3C,com.besson.fidelity,10000.0
10428BA394EFA8D8FFC291A55CCCE26160820DBB2CDB943B875808ACD599E9DB,com.ticketnunc.ticketnunc,10000.0
424F093A643A2634F05EB095168B4342116D7E41A8B96F5BE3B48F9D21374CB9,com.total.europe,10000.0
90AFE985FE94BC9BA882392168BF6E0D7FAB479A39771C8C954EDA554CC04A03,com.app.lukoil.lucky.deals,10000.0
043C11702DF7CCF35E3E596271012A4F800282A5180AFC5C2E7DAC9AE570A941,at.mpreis.app,10000.0
75867D7A8E55EFA55CD4324992BD0B1229C33A868DF132239374F073E69B1516,com.handipark.vip,10000.0
E92E4E37D9BCA5DD55868DA661979D6ED7618F12B2BEE0AB46E84BA838D32ABD,com.nigloland.nigloland,10000.0
158AE87AF9DF05D1EDB5892B9E20F664CD056D0D3AFA2082469611D306A8691F,com.sosdeveloppeur.jepreviens,10000.0
46AF72A4A9D277073D950EEB79AF8C9189729738A9196416383D15106E8D88E8,se.klaravik.app,10000.0
7318D58216B2E1A09935820836E04470F04DDDCE3A223F07F8BFDDB8E5620169,pl.verona.mobile,10000.0
