sha256,pkgName,numDownloads
2FA842DDCCF462CA61EDC2986D4992DD8DB84045EEBEF486905CA4316EFBAA52,com.swishme.tracfone,10000000.0
8E48357575E296BD0D7F78E4D6D56B6694D07A27B82B67C512C83BF8D36D4831,com.tom.hadi,5000000.0
A74E88227985352977027AD64DCD95B32AC78EEC7B470CBD80EC6366C871612D,mx.com.appbradescard,1000000.0
A1AC3521916B2E69C619061F2A2B683F48BFFAF75C3D1235339B40E4EFFA8DD0,com.hoyoverse.cloudgames.GenshinImpact,1000000.0
C4B718041DD87D3FB63D8252E5C2D872CE4A44368D8DC1328A41E9EE0EDBB603,com.yup.bank.digital.kartu.kredit.debit.pascabayar.pinjaman.investasi,1000000.0
E50E813C655023DC789E58A1AA6F12B1039C2CB2EF77DF9AD98F4F67F8B846E3,br.com.paguemenos.anjodaguarda,1000000.0
B38B6EE44A0AAC36123ADD0E7F2486ED30F54140FE0272D1D5226A9327497DA6,com.bp.app.bpme.global.ros,500000.0
CC32AAAB741EC41CA1DCEFFCD13B78D4A594E264F5CD98FF88646974E3FC925B,com.olo.wafflehouse,100000.0
D6726D1C000346288C739E803B4F18A83FEF15CF72066048BB7167E3597F0279,com.crtm.virtual,100000.0
9AB40684EAB3EDF51ADC0E8B32679CCFBB059F4A672CB3DE9D59072B2389C70D,com.culvers.mobile,100000.0
E031AC0FF4519495CD5D0E6B45F98F9D192139DCBD25D247CC9E94F321D55BE9,com.xcelenergy.myaccount.prod,100000.0
5ADB9FB9E6E0412585E72D54C4E04C5A971E9AF6A04F8CFA218D5440993B9A87,com.syncbak.zeam,100000.0
7081D8A76812A1BDFE93BA21E69508FC28D7657F4EC3DA487FFDCD242D093D3E,com.cardsoon.app,100000.0
CA1D1A06F5A5472227ACFACC2C2976FA2D785AEA2385B46A0832888CA7421922,com.chickfila.play,100000.0
563AEE3ECFADC74C4772EB3550BADC1B91834671C027084C54A5642CE1DE208A,com.calendarlauncher.calendar.agenda.planner.schedule.events.android,100000.0
A2AAC7188DF76F2F021FB113A7A1BF1A62DAC030CE6AAADB5B6F39AA1FB6D87F,com.sherwin.diy,100000.0
21B74879C1DA95445F744126AD142B233CD9669A3C4665CFDCD93D656028380F,com.verizon.fintech.isaac,100000.0
953BAB7CE335B581676B2C2CC9B9E27DFC0AC7AD45B6955BC7FF151F69A4218A,com.funmedia.newgardenGP,100000.0
B26A3CA3D7E8F72470E565D149A7A034B5C31F08191CB5BC3DF808DD216093B2,com.tongitsx.game,100000.0
402485F854F44756667203B7C0242E69741A26DB1957A62B0D6B437551F73000,com.centene.dxe.ambetter,100000.0
31B469C3695679D2078C4941FC905F4CDAEF3FB5068CB04D396597AE76462441,co.vgw.chumbamini,100000.0
6C928A61AD67E683A79B4AC69AEA301F27EB442E15639CFA5B06EB295D356C33,com.skybornegames.adorablegarden,100000.0
5A97A1818D3F33B85931C7858D3A72C2838E1D08F1FCD2B1C2C9FE9592D75AD5,com.cashrewardsplay.free.cash.rewards.play.gift.cards.income.win.real.money.paid.survey,100000.0
F9DC50465E30A4B283E3A131D8C238522FFA986974AAF9BA7D178C8D7B30AAC0,com.zulutionai.museland,100000.0
4197F1CB9897ACBCB185549B05415F2795BB8F00B5AF1CB14F3B8B5E21D0A6F9,com.app.puma.guatemala,100000.0
30961AFA1D5557ED390595AF962EFAB0ED4D13087A3D7E4E32000367685FE913,org.mahhp,100000.0
B7FCE0529B2E258D62D600A14F8372CA8438C67A3C0E51B53EDD81FE8D171BF6,org.collegeboard.pivot,100000.0
E22F9E34C459F3F233DC5332FCED8F984D95851EA9546687ECA14FAC45615053,app.com.cardbrother,100000.0
9F488472C3666251529384493DF759D2393A5241F508B444D7092DA4BC16D304,com.lend.me,100000.0
62551D30E9E3D8CE0505BB8F9CFA43AD5C9F20FF2D5CF26CDF57F5918042784E,com.airtek.smarttv,100000.0
ED99703A9543C5E8AC15D360E104989AE23133DB03CAA2BDBD3BA9C76EDE105B,com.weathermode.weatherlauncherandroidapp,100000.0
E28D6907B63C95ADB4D507EEC5ED7060746BB131ADB1A7884689D0CFC3F15B0C,com.scu.papasrestaurant,100000.0
6B2C46FEB7CDE3D47454483DB09C6DAD2F4D16481A8B3088114A58EF217D861F,com.joinsaturn.android1,100000.0
132F3A2BDE99C7753DB357DB5862C7A4014150319628A484211129EC08859C4D,com.playtimereward.get.paid.per.minute.playtime.pay.cash.rewards.make.real.money,100000.0
A32E1DF0D18537C6A3D4C11C7B91C23B56CFC7261E041921E8A81DA9F61A28A1,com.goperceptron.superteacher,100000.0
C2EEBC3FFEE699FEB7F89437E198A1C3CB652618E88B0C7DFD12B12D1A14369A,com.feelclean.booster,100000.0
66BFF5233A63C9A0F7837F9549D1456B138C30C56764253DDC25263755E1C943,com.tip.calculator.unit.converter.android,100000.0
930958D90658D51223289EDAC49D0A415657110B443D9B19AF6F9647381CEE73,com.athenahealth.athenapatient,100000.0
B1510C42D6320AEDB3CF50DC38DE706EEA2141195C771A2289A29592F3F251AE,com.horoscopedaily.astrology.zodiac.horoscope.android,100000.0
36A99858A7AF30064A9023DF3785B4C69BC6E9A3DB4B00B568C16C91B768012D,com.cozyteam.cozyislands,50000.0
96BCE3D9E38297D19373B2234D838D9B4A3683C657F86EBA3D66D8A88E6ED7D0,com.thanx.sonnysbbq,50000.0
5AE719700CF42DD9B35A840D1321E43F6949E181BD5FA75D95024BB542198137,com.freemoneygames.get.paid.play.games.real.cash.rewards.per.minute.make.money.survey,50000.0
D5025A4F1EDDF4D962C17A17EB22BF9581AA57ACAD6D25E76B194D4E6B223B5C,com.mmbusticket.app,50000.0
9CED3E9CB0C7A37A365770F27ED0EF3F6A26A0D42B367AE8F36A11D30EE99E0F,com.breavy.prankster,50000.0
41BA7217FCBF2C07A633ECCFA231715DE9637D3D3876E178D0721B756BC33819,com.br.starbem.app,50000.0
251169C722E762B9EF205179A4CABD5372B6501F97BFE125726E0CB368CF8C7D,com.oph.prod.ct152.rejoyn,50000.0
1B0643ADB720965840799D02971AD5B7BCE97328FDB07498CDAC23930F178365,com.suansons.www.pandatopupterminal,50000.0
11E6B051347B323E5E3D42D3B254AB50ABE1E8B1E14D11869C9668E5577E1EAC,com.dollartree.consumer,50000.0
6D8AFB53BADB474D98663EABAFC905281AEC3BC49CB67CA69B2E79EB2A61B8EC,com.minutemoney.playtime.games.earn.free.rewards.cash.app.make.money.paid.surveys,50000.0
CFF1EDF966070D25E7CA92C8FA66A1FD16754A4F96D947AD2675FACF1FD0C622,com.elektrago.elektrago,50000.0
2B8FC02E3BACB6A9B75702D7BA560771E9B8DD8A8248AA22B1940E74601B4C13,com.standupwireless.standupwireless,50000.0
83A038F0D238B8CD44A94CD9336AB52DC821AE048F387C347BE6B7D5653B1BEB,com.ubisoft.nfl.primetime.fantasysports.football.live,50000.0
67983882E646E356A299589F89BD1D86FB41FA2E2C593D767530C29DAFF9BE62,net.mercy.mymercyplus,50000.0
8C0D7A0B77544B5A46808C60364C72F30F88DD8CD8D037DA61CC9A64CB5FED91,com.shc.mobile,50000.0
316CC88C2D397CBECE66CEF3C54D10767925F1C548C746040EC385DCCBBE5B37,com.bold.flexjobs,50000.0
CDAA46FD429EF4E6BCD575086C010FAF80C1529CB309646D51B1F02240B24C51,com.wex.tenfour,50000.0
94147D40AD81AAA17FAB753DFDCFE0962B68B56AB60AEA5777758C87B3D3C0EF,happy.pay.com,50000.0
0F21D4C2F9AF42B7C70A65ECA1C23BFB5FC4E1334C5C0EC48CCCE9EE2EDEF744,com.prgventures.moneyapp,50000.0
C44918E3392B51E7DD6D1A78A26CAB1BA636046B271DB6BBD85035E0594E80C2,com.ljsilvers,50000.0
34AEF1E03470FB5DE100F800A3DB58533A8A73FD21E0FFE9D0B10477D15229EF,com.idemia.mobileid.us.ny,50000.0
E9E894D3AF35626D86757BCA1B2E892A1357C9F7700E21C04796070265CCBBC0,hunting.games.sniper.hunter.shooting,50000.0
B8E94CE7F316C63BF65B4503BD79152A5DC437768FBF0D833CF03389608A6216,games.synthez.zombie.survival.multiplayer,50000.0
97E2ECAFB1694EE9A2C9ABF8EE14F7A8319FE8D6A2858C192936056EADB2251D,com.aliaspayments.apps.journie,50000.0
8F09048A3E3A275D3AED1F036194691F73C3F3A3E5C87B8D54B7AC9AC63718DF,com.loans.instant.cash.advance.app,50000.0
BE99C37CC448ADCBEBBA143D1C1212335AFF68ED63357C51687995188D6153EF,com.animax.max,50000.0
ECCA234471C5D5484362CD39B4372EDD254385F6DD05467035AC8392BF8E1201,app.goodmorningnight,50000.0
EBDF6F0F79E99A9F47742FF3209719E412F1C6006B93E7527CC9CB3911D0708D,com.octd99.gp,50000.0
A2669B4D11D9E9650399A64F6D715BEF8C4BDB1FCA28A8FDF3163544DE7F365F,com.nvamobilegp,50000.0
3F810D747C43E555F33413A75653DF4334DC022EF8E42114F339B98E6180284F,com.netspend.mobileapp.netspend,50000.0
F7BF06AC2A387395C5C85A304135CBFADF2C1E65F6ACB07907203FA417B8B872,com.new_etc_app,10000.0
8C53C11C02BDA546E4B633C2F6548B39CF38A73B30F210A71D8C99BDAB055755,com.newyorklife.mynyl.mobile,10000.0
