sha256,pkgName,numDownloads
E52F34E822E11D29A43852EAFA5CBB8F46FDC6B45D1A2D1BFDE9F548C25D043F,jp.ne.paypay.android.app,10000000.0
8AC2002A52A72E41430E29E18599B0C09D6143A7AA86CE5926402350D62C8DBA,jp.netstar.familysmile,10000000.0
A0D9FECDBE4B37A453E09B2705A81FFF760AD3C8B08A195DF296B0CA3A09C214,com.pubg.krmobile,10000000.0
FA421903862D353F74AAFF967B9408DFB78E006657EEF2FA3E1757190470F717,com.nttdocomo.android.mascot,10000000.0
D24B2740437D75D1B79E6EF74F335125CB1C07F91813A588B1475D4B9E62755D,com.nttdocomo.android.dmenu2,10000000.0
20C24E7B84EDD2960CFBB7A3B1010B7244491B968320756841A8C630E39CAA23,com.nttdocomo.android.dpoint,10000000.0
F91390E7D7981CBD38361B1BEDC3B9E9C5C900E0D5E9C2B9ACFEECF05B660897,jp.happyon.android,10000000.0
F64C6640E08077E4E5E4D1FCFA0492E2995781E72CEFA2EF0D2D386AC31BA920,jp.linecorp.linemusic.android,10000000.0
B409352BDBD197498D06489F7FC7CD2A93602DA51812D74E2C40FD369087136E,global.fwd.omne,10000000.0
2EA6B00BC4F93D27D7E75431C8ABF3872ABE2BB0AA5B521E8E090C7CE3F9B6D9,jp.go.soumu.mkpf.mkpfmypage,10000000.0
AA3B09402E070C10D8C63B38AB39B7F75DC5044594F06D50D91AE6E0C43485E4,com.kddi.cs.app001,10000000.0
6B4E27CD6DA3562381894328E9D7710D5CDBE23E56CA83FA744D6DADFC6F0995,com.kouzoh.mercari,10000000.0
0C1067997E0BEF9923409B60F492BD1FF8A6697D5C271C504852455A3F360B72,com.kddi.android.mamoru,10000000.0
BFBA4D580D2F2E6458F416BE8EECEC57175096F5E84583C67D13A361A2286783,jp.co.yahoo.android.apps.navi,10000000.0
8B576C1E4B0C550002F79DB824A1EC87CB9BEC005EEF548FD711CD8AF663A87C,jp.co.yahoo.android.ybrowser,10000000.0
1427F9B0AE535D2DED66412A6FB46DD64C3490533759C466500EDBC875512F68,com.google.android.gms.pay.sidecar,10000000.0
408532AE8F912334418A88D1E5CDBF7D10669F889143E51227FC2A7B57ADF5CE,jp.co.yahoo.android.weather.type1,10000000.0
7AE206708332D046390497B30DA74E63FC2E6F8AA6A5045A32D372F056D74E8E,jp.jmty.app2,5000000.0
626AD42BD9CFD5C9CAA97C33FD7ABDF4CC9D8F4D8114A75EB048BCD34DA6F3EC,com.nttdocomo.keitai.payment,5000000.0
4F95523DB2BE670B586CC5E7AE24C5E1C37A07A9670944D4B21137EC26637676,com.nttdocomo.android.dmenunews,5000000.0
FFCAB8BACFB9FF05531EB62E387D0448CAF5A5C1E82A2A89C0F7EAED751220BB,jp.co.aeon.credit.android.wallet,5000000.0
8301371F59D11491FEF2EAEDD7C8E0C4ADB11EF8EEAE15D1820D9D06631FB98E,jp.co.rakuten_bank.rakutenbank,5000000.0
FB001E3DEE72D68E5837E975D1086CC0AFDD11E41FA19325DD78EBD979FD9BC8,jp.ne.wi2.auwifiaccess,5000000.0
7F8CDF28238FA1055A1A195663D51FAD73CF008A6F1B0EE684D92A51E815DAF7,com.metadream.bondee,5000000.0
B961B02650C31E4B0E398C355046BF1B0E2E4A6AAEF1678E3471BE64850D1FF5,jp.mnoji.app,5000000.0
4541235FF2E326261AE5E47A81BC57509FB560AE441CBBDBB4ED68E07D15C9FF,com.nttdocomo.android.anshinsecurity,5000000.0
4AF29C0358894E5E507441239C97E5C23820B37988E09F0B787B6CAB8702C3C9,com.mangabang,5000000.0
43D7BB86EBCF4CC8D4A0BD56D8A47BB48799405B264783A09DE820F311980535,com.linecorp.LGSDG,5000000.0
6E17DCB36F5AF13EBE96B93559750E8E487AE970F75450E7A06A81283C826342,com.lalamove.global.driver.sea,5000000.0
